sku,barcode,name,category_main,category_sub,cost,price_retail,price_credit,unit,source,date_bought
,6925751009932,กระจก BB-993,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925751031711,กระจกพับ 2 หน้า 784,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925751002834,กาวติดเล็บ BB-283,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925751036334,กิ๊ฟดาว TA-3633,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925751031261,กิ๊ฟแผง TA-3126,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6923355045141,กิ๊ฟแผง TJ-4514,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,75654,กิ๊ฟแฟชั่น,,, 20.00 , 25.00 ,,ห่อ,อมรินทร์,18 May 2568
,6975830561257,ของขวัญหูเชือก,,, 20.00 , 25.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925751035917,ตัวต่อ Bricks12 BB-3591,,, 12.00 , 20.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925754024291,ถุงกระดาษ OJ-2429 YR-FD-M,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925754024291,ถุงของขวัญ YR-FD-M-OJ-2429,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6975830560953,ถุงของขวัญหูเชือก,,, 20.00 , 25.00 ,,ห่อ,อมรินทร์,18 May 2568
,6964076598455,ถุงของขวัญหูเชือก M,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6975830562353,ถุงของขวัญหูเชือกเจาะหน้า M,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6975830560632,ถุงหูเชือกยาว M OJ-1263,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925751033838,ที่ตัดเล็บ BB-3383,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925751034835,ที่ตัดเล็บ BB-3483,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,,บิวตี้กล่อง,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,541222,โบว์นักเรียนใหญ่ 20,,, 20.00 , 25.00 ,,ห่อ,อมรินทร์,18 May 2568
,6472,แปะผมลาย,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6923710813781,ผงกากเพชรx4 P-81378,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,150513,พวงกุญแจ 10,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6923710816324,พวงกุญแจ P-816321,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6923710818076,พวงกุญแจตุ๊กตาพู่กลม P-8180,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6923710809654,พวงกุญแจพู่กรม P-80965,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6923710814290,พวงกุญแจลูกปัดการ์ตูน S-8142,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6923710813187,พวงกุญแจสกุชชี่ P-81318-1,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,992001,ยางเกลียว,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6923355045059,ยางมัดผมเกลียว TJ-4505,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925751033319,ยางรัดผม BB-3331,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6923710816317,ยางรัดผมกล่อง,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925751033234,ยางรัดผมสปริง BB-3323,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925751033432,ยางรัดผมสปริง TA-3343,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,1200800001,ลวดขดเบอร์ 2,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,8955155800734,เล็บปลอมกล่อง LY-073,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,6925751034293,หนีบผมผีเสื้อขนฟู BB-3429,,, 10.00 , 15.00 ,,ห่อ,อมรินทร์,18 May 2568
,8859509505668,ชุดสมุดระบายสี + สีเทียนจิ๋ว 6 สี,,, 8.33 , 12.00 , 12.00 ,เล่ม,สมศรี,19 May 2568
,8888000000513,ชุดสมุดระบายสีตัวเลข,,, 8.33 , 25.00 , 25.00 ,เล่ม,สมศรี,19 May 2568
,8887549622762,ถ่าน Panasonic 2A Gold (แพค 4),,, 25.33 , 45.00 , 57.00 ,แพค,สมศรี,19 May 2568
,8887549622786,ถ่าน Panasonic 3A Gold (แพค 4),,, 25.33 , 45.00 , 57.00 ,แพค,สมศรี,19 May 2568
,14984824089355,ถ่าน Panasonic 9V Alkaline 2A,,, 65.00 , 90.00 , 120.00 ,ก้อน,สมศรี,19 May 2568
,14984824089195,ถ่าน Panasonic Alkaline 2A,,, 38.33 , 65.00 , 70.00 ,แพค,สมศรี,19 May 2568
,8887549622793,ถ่าน Panasonic D ใหญ่ Gold (แพค 2),,, 29.17 , 60.00 , 62.00 ,แพค,สมศรี,19 May 2568
,1988032100334,ถ่านกระดุม 1.55V (แพค 2),,, 1.50 , 10.00 , 15.00 ,แพค,สมศรี,19 May 2568
,8859796658184,เสื้อกันฝนเด็ก L,,, 15.00 , 20.00 , 25.00 ,ห่อ,สมศรี,19 May 2568
,8859796658177,เสื้อกันฝนเด็ก M,,, 15.00 , 20.00 , 25.00 ,ห่อ,สมศรี,19 May 2568
,8859796658160,เสื้อกันฝนเด็ก S,,, 15.00 , 20.00 , 25.00 ,ห่อ,สมศรี,19 May 2568
,200558,หมวกลูกเสือมีปีก (ลส.สำรอง),,, 54.17 , 80.00 , 85.00 ,ใบ,สมศรี,19 May 2568
,1302020001,เครื่องหมาย รด. จังหวัด,,, 15.00 , 20.00 , 25.00 ,อัน,ชัยพิพัฒน์,20 May 2568
,1302030001,เครื่องหมาย รด. มงกุฎ,,, 15.00 , 20.00 , 25.00 ,อัน,ชัยพิพัฒน์,20 May 2568
,1302040001,เครื่องหมาย รด. รักชาติฯ,,, 20.00 , 30.00 , 35.00 ,อัน,ชัยพิพัฒน์,20 May 2568
,1302010001,"เครื่องหมาย รด. หมายเลขชั้นปี 1,2,3",,, 10.00 , 15.00 , 20.00 ,อัน,ชัยพิพัฒน์,20 May 2568
,4902778558607,Uni Permanent Marker ขาว,,, 49.00 , 62.00 , 70.00 ,ด้าม,ไทยรุ่ง,20 May 2568
,4902778558744,Uni Permanent Marker เงิน,,, 49.00 , 62.00 , 70.00 ,ด้าม,ไทยรุ่ง,20 May 2568
,4902778558690,Uni Permanent Marker แดง,,, 49.00 , 62.00 , 70.00 ,ด้าม,ไทยรุ่ง,20 May 2568
,4902778558737,Uni Permanent Marker ทอง,,, 49.00 , 62.00 , 70.00 ,ด้าม,ไทยรุ่ง,20 May 2568
,4902778558669,Uni Permanent Marker น้ำเงิน,,, 49.00 , 62.00 , 70.00 ,ด้าม,ไทยรุ่ง,20 May 2568
,28851907079141,ดินสอ EE Reniassance,,, 13.00 , 25.00 , 35.00 ,แท่ง,ไทยรุ่ง,20 May 2568
,4007817100608,ดินสอ EE Steadler,,, 16.67 , 35.00 , 45.00 ,แท่ง,ไทยรุ่ง,20 May 2568
,160005001201,3D Mask 10 ชิ้น (ขาว/ดำ),,, 10.00 , 15.00 , 20.00 ,ห่อ,แคทรียา,24 May 2568
,6987596450157,DOS UNO,,, 25.00 , 30.00 , 35.00 ,กล่อง,แคทรียา,24 May 2568
,8859720231865,Post-it น่ารักคละลาย SN-43186,,, 10.00 , 15.00 , 20.00 ,ห่อ,แคทรียา,24 May 2568
,8859720231872,Post-it น่ารักคละลาย SN-43187,,, 10.00 , 15.00 , 20.00 ,ห่อ,แคทรียา,24 May 2568
,6935912712058,UNO NO.01,,, 25.00 , 30.00 , 35.00 ,กล่อง,แคทรียา,24 May 2568
,6150579644441,กรรไกร 4 นิ้ว KAIBO เด็ก,,, 10.00 , 13.00 , 17.00 ,อัน,แคทรียา,24 May 2568
,130102030102,กิ๊ฟติดผม กากเพชร คละแบบ 15,,, 15.00 , 20.00 , 20.00 ,อัน,แคทรียา,24 May 2568
,130102030103,กิ๊ฟติดผมคู่ กากเพชร คละแบบ 20,,, 20.00 , 25.00 , 25.00 ,อัน,แคทรียา,24 May 2568
,130102030101,กิ๊ฟโบว์ คละแบบ 15,,, 15.00 , 20.00 , 20.00 ,อัน,แคทรียา,24 May 2568
,88088088001,ของเล่น NO.088,,, 20.00 , 25.00 , 30.00 ,อัน,แคทรียา,24 May 2568
,68525400001,ของเล่น NO.196,,, 15.00 , 20.00 , 25.00 ,อัน,แคทรียา,24 May 2568
,6934374557751,ของเล่นแฟชั่น 20 บาท,,, 20.00 , 25.00 , 30.00 ,อัน,แคทรียา,24 May 2568
,8859720231858,คั่นหน้ากระดาษ น่ารัก SN-43185,,, 10.00 , 15.00 , 20.00 ,ห่อ,แคทรียา,24 May 2568
,6925754011857,เคเบิลไทล์ คละสี  OJ-1185,,, 20.00 , 25.00 , 30.00 ,ห่อ,แคทรียา,24 May 2568
,111241512022,ถุงปากกาและเอกสาร ใหญ่ คละสี,,, 20.00 , 26.00 , 30.00 ,ถุง,แคทรียา,24 May 2568
,6974546614608,บีดักซ์ ทิชชู่เปียก BDK-1460,,, 25.00 , 30.00 , 35.00 ,ห่อ,แคทรียา,24 May 2568
,JF202308070014,ป้ายห้อยบัตรพร้อมสาย น้ำเงิน/ดำ,,, 15.00 , 20.00 , 25.00 ,อัน,แคทรียา,24 May 2568
,130102030104,พวงกุญแจลูกปัด คละแบบ,,, 12.00 , 16.00 , 15.00 ,อัน,แคทรียา,24 May 2568
,8859509505668,ชุดสมุดระบายสี+สีเทียนจิ๋ว6สี,,, 8.33 , 25.00 , 30.00 ,ชุด,สมศรี,25 May 2568
,8859813354556,โต๊ะเขียนหนังสือพลาสติก,,, 85.00 , 110.00 , 150.00 ,ตัว,สมศรี,25 May 2568
,8859830637786,ริบบิ้นคละลาย TL-23778,,, 10.00 , 20.00 , 25.00 ,แพค,สมศรี,25 May 2568
,8859830637724,ริบบิ้นคละสี แถบทอง 10m x 1.6cm,,, 7.00 , 20.00 , 25.00 ,แพค,สมศรี,25 May 2568
,569574,ริบบิ้นห่อเหรีญตรานกยูงคละสี NO.2,,, 12.00 , 20.00 , 25.00 ,แพค,สมศรี,25 May 2568
,698678,ลวดมัดไก่เบอร์16,,, 15.83 , 25.00 , 30.00 ,อัน,สมศรี,25 May 2568
,3021659,ลวดมัดไก่เบอร์20,,, 15.83 , 25.00 , 30.00 ,อัน,สมศรี,25 May 2568
,8857121562915,เสื้อกันฝนเด็ก,,, 15.00 , 25.00 , 30.00 ,ตัว,สมศรี,25 May 2568
,8859796621621,เหล็กแขวนแป้นรุ่นหัวเข็มขัด8นิ้ว,,, 8.50 , 15.00 , 105.00 ,แพค,สมศรี,25 May 2568
,90240000001,ลวดกำมะหยี่ คละสี (แพค 25),,, 8.75 , 15.00 , 20.00 ,ห่อ,ปลีก,26 May 2568
,18858814202177,น้ำยาดันฝุ่น 1000 มล. กลิ่นวิคตอเรียพิ้งค์ ชมพู,,, 89.10 , 155.00 , 235.00 ,ขวด,KCCP Group,28 May 2568
,18858814203105,น้ำยาถูพื้น 1200 มล. กลิ่นโรแมนติกโรส ชมพู ,,, 53.10 , 79.00 , 109.00 ,ขวด,KCCP Group,28 May 2568
,18858814202924,น้ำยาถูพื้น 5200 มล. กลิ่นโรแมนติกโรส ชมพู,,, 148.50 , 195.00 , 275.00 ,แกลลอน,KCCP Group,28 May 2568
,18858814202931,น้ำยาถูพื้น 5200 มล. กลิ่นแวนดาเฟรส ม่วง,,, 148.50 , 195.00 , 275.00 ,แกลลอน,KCCP Group,28 May 2568
,18858814205758,สปาคลีนน้ำยาทำความสะอาดพื้น 1200 มล. กลิ่น Luxury,,, 53.10 , 79.00 , 109.00 ,ขวด,KCCP Group,28 May 2568
,18858814205826,สปาคลีนน้ำยาทำความสะอาดพื้น 5200 มล. กลิ่น Luxury,,, 148.50 , 195.00 , 275.00 ,แกลลอน,KCCP Group,28 May 2568
,18858814205819,สปาคลีนน้ำยาทำความสะอาดพื้น 5200 มล. กลิ่น Modern,,, 148.50 , 195.00 , 275.00 ,แกลลอน,KCCP Group,28 May 2568
,18858814206519,สปาคลีนสบู่เหลวล้างมือ 295 มล. กลิ่นซากุระเพียว,,, 35.10 , 79.00 , 129.00 ,ขวด,KCCP Group,28 May 2568
,18858814206496,สปาคลีนสบู่เหลวล้างมือ 295 มล. กลิ่นน้ำนมข้าว,,, 35.10 , 79.00 , 129.00 ,ขวด,KCCP Group,28 May 2568
,18858814206502,สปาคลีนสบู่เหลวล้างมือ 295 มล. กลิ่นว่านหางจระเข้,,, 35.10 , 79.00 , 129.00 ,ขวด,KCCP Group,28 May 2568
,,แฮนดี้แมน น้ำยาเช็ดกระจก 500 มล.,,, 49.50 , 89.00 , 99.00 ,ขวด,KCCP Group,28 May 2568
,18858814200470,แฮนดี้แมน น้ำยาล้างห้องน้ำประจำวัน 3800 มล. กลิ่นใหม่,,, 184.50 , 249.00 , 490.00 ,แกลลอน,KCCP Group,28 May 2568
,18858814204546,แฮนดี้แมน น้ำยาล้างห้องน้ำ-สนิม 3800 มล.,,, 135.00 , 179.00 , 350.00 ,แกลลอน,KCCP Group,28 May 2568
,18858814201217,แฮนดี้แมนน้ำยาฆ่าเชื้อแบคทีเรียและดับกลิ่น 3800 มล. กลิ่นบลอสซั่มอโรมา,,, 162.00 , 225.00 , 350.00 ,แกลลอน,KCCP Group,28 May 2568
,801010252010,แจกันดอกไม้ปลอม (เล็ก),,, 100.00 , 100.00 , 150.00 ,อัน,ปลีก,28 May 2568
,502100001,กระเป๋าแฟ้มบางไม่มีลาย PRO,,, 57.00 , 57.00 ,,อัน,ไทยรุ่ง,15 May 2568
,8853567009441,ชุดเสื้อกันฝนพร้อมกางเกง 30-RG030,,, 135.00 , 199.00 , 209.00 ,ตัว,สมศรี,1 June 2568
,8859813354556,โต๊ะเขียนหนังสือพลาสติก,,, 85.00 , 105.00 , 135.00 ,ตัว,สมศรี,1 June 2568
,2001031840083,เสื้อกันฝน + กางเกง คละสี,,, 75.00 , 99.00 , 104.00 ,ตัว,สมศรี,1 June 2568
,8859796658092,เสื้อกันฝน TL-15809,,, 15.00 , 30.00 , 31.00 ,ตัว,สมศรี,1 June 2568
,2001031840007,เสื้อกันฝนลายจุด คละสี 65x120 cm,,, 60.00 , 89.00 , 99.00 ,ตัว,สมศรี,1 June 2568
,9787502377151,เสื้อกันฝนหนา คละสี,,, 120.00 , 189.00 , 199.00 ,ตัว,สมศรี,1 June 2568
,8851907122072,ตราช้าง แฟ้มสันกว้าง 2100F เขียว,,, 82.00 ,,,อัน,ไทยรุ่ง,15 May 2568
,8851907111410,ตราช้าง แฟ้มสันกว้าง 2100F ม่วง,,, 82.00 ,,,อัน,ไทยรุ่ง,15 May 2568
,90240000001,ลวดกำมะหยี่ คละสี (แพค 25),,, 6.64 , 15.00 ,,ห่อ,ปลีก,6 June 2568
,400250125101,กระดาษคราฟต์ ลายหนังสือพิมพ์ คละสี,,, 8.00 , 18.00 , 20.00 ,แผ่น,Fairy flora,9 June 2568
,889812800,ธูปเทียนแพ กำ,,, 75.00 , 75.00 , 80.00 ,อัน,ไทยรุ่ง,9 June 2568
,889882804,โฟมกระทง เบอร์ 4,,, 4.00 , 4.00 , 4.00 ,อัน,ไทยรุ่ง,9 June 2568
,889882805,โฟมกระทง เบอร์ 5,,, 5.00 , 5.00 , 5.00 ,อัน,ไทยรุ่ง,9 June 2568
,889882808,โฟมกระทง เบอร์ 8,,, 8.00 , 8.00 , 10.00 ,อัน,ไทยรุ่ง,9 June 2568
,889881801,โฟมพุ่มข้าง เรียว,,, 40.00 , 40.00 , 45.00 ,อัน,ไทยรุ่ง,9 June 2568
,889888805,โฟมพุ่มดอกบัว เบอร์ 5,,, 39.00 , 39.00 , 49.00 ,อัน,ไทยรุ่ง,9 June 2568
,889888807,โฟมพุ่มดอกบัว เบอร์ 7,,, 69.00 , 69.00 , 75.00 ,อัน,ไทยรุ่ง,9 June 2568
,8859161700920,ไม้จิ้มฟัน Coala,,, 12.00 , 12.00 , 15.00 ,ห่อ,ไทยรุ่ง,9 June 2568
,8857126595062,ไม้เสียบลูกชิ้น 3x10 mm,,, 17.00 , 17.00 , 17.00 ,ห่อ,ไทยรุ่ง,9 June 2568
,8857126595017,ไม้เสียบลูกชิ้น 3x5 mm,,, 12.00 , 12.00 , 12.00 ,ห่อ,ไทยรุ่ง,9 June 2568
,8857126595048,ไม้เสียบลูกชิ้น 3x8 mm,,, 15.00 , 15.00 , 15.00 ,ห่อ,ไทยรุ่ง,9 June 2568
